Region,Province,Commodity_Name,Unit,Year,Month,Retail_Price
XI - Davao Region,Davao del Norte,CABBAGE,1 KG,2024,March,66.25
XI - Davao Region,Davao del Norte,ALUGBATI,1 KG,2024,March,
XI - Davao Region,Davao del Norte,KANGKONG,1 KG,2024,March,
XI - Davao Region,Davao del Norte,MALUNGGAY,1 KG,2024,March,
XI - Davao Region,Davao del Norte,"PECHAY, NATIVE",1 KG,2024,March,98.0
XI - Davao Region,Davao del Sur,CABBAGE,1 KG,2024,March,63.13
XI - Davao Region,Davao del Sur,ALUGBATI,1 KG,2024,March,
XI - Davao Region,Davao del Sur,KANGKONG,1 KG,2024,March,
XI - Davao Region,Davao del Sur,MALUNGGAY,1 KG,2024,March,
XI - Davao Region,Davao del Sur,"PECHAY, NATIVE",1 KG,2024,March,
XI - Davao Region,Davao Occidental,CABBAGE,1 KG,2024,March,66.88
XI - Davao Region,Davao Occidental,ALUGBATI,1 KG,2024,March,
XI - Davao Region,Davao Occidental,KANGKONG,1 KG,2024,March,
XI - Davao Region,Davao Occidental,MALUNGGAY,1 KG,2024,March,
XI - Davao Region,Davao Occidental,"PECHAY, NATIVE",1 KG,2024,March,
XI - Davao Region,Davao Oriental,CABBAGE,1 KG,2024,March,93.75
XI - Davao Region,Davao Oriental,ALUGBATI,1 KG,2024,March,72.5
XI - Davao Region,Davao Oriental,KANGKONG,1 KG,2024,March,
XI - Davao Region,Davao Oriental,MALUNGGAY,1 KG,2024,March,
XI - Davao Region,Davao Oriental,"PECHAY, NATIVE",1 KG,2024,March,88.75
XI - Davao Region,City of Davao,CABBAGE,1 KG,2024,March,89.08
XI - Davao Region,City of Davao,ALUGBATI,1 KG,2024,March,
XI - Davao Region,City of Davao,KANGKONG,1 KG,2024,March,
XI - Davao Region,City of Davao,MALUNGGAY,1 KG,2024,March,
XI - Davao Region,City of Davao,"PECHAY, NATIVE",1 KG,2024,March,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),CABBAGE,1 KG,2024,March,75.0
XII - SOCCSKSARGEN,Cotabato (North Cotabato),ALUGBATI,1 KG,2024,March,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),KANGKONG,1 KG,2024,March,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),MALUNGGAY,1 KG,2024,March,
XII - SOCCSKSARGEN,Cotabato (North Cotabato),"PECHAY, NATIVE",1 KG,2024,March,
XII - SOCCSKSARGEN,Sarangani,CABBAGE,1 KG,2024,March,66.88
XII - SOCCSKSARGEN,Sarangani,ALUGBATI,1 KG,2024,March,
XII - SOCCSKSARGEN,Sarangani,KANGKONG,1 KG,2024,March,
XII - SOCCSKSARGEN,Sarangani,MALUNGGAY,1 KG,2024,March,
XII - SOCCSKSARGEN,Sarangani,"PECHAY, NATIVE",1 KG,2024,March,
XII - SOCCSKSARGEN,South Cotabato,CABBAGE,1 KG,2024,March,55.63
XII - SOCCSKSARGEN,South Cotabato,ALUGBATI,1 KG,2024,March,
XII - SOCCSKSARGEN,South Cotabato,KANGKONG,1 KG,2024,March,
XII - SOCCSKSARGEN,South Cotabato,MALUNGGAY,1 KG,2024,March,
XII - SOCCSKSARGEN,South Cotabato,"PECHAY, NATIVE",1 KG,2024,March,49.56
XII - SOCCSKSARGEN,Sultan Kudarat,CABBAGE,1 KG,2024,March,82.5
XII - SOCCSKSARGEN,Sultan Kudarat,ALUGBATI,1 KG,2024,March,51.25
XII - SOCCSKSARGEN,Sultan Kudarat,KANGKONG,1 KG,2024,March,30.0
XII - SOCCSKSARGEN,Sultan Kudarat,MALUNGGAY,1 KG,2024,March,
XII - SOCCSKSARGEN,Sultan Kudarat,"PECHAY, NATIVE",1 KG,2024,March,65.63
XII - SOCCSKSARGEN,City of General Santos,CABBAGE,1 KG,2024,March,64.08
XII - SOCCSKSARGEN,City of General Santos,ALUGBATI,1 KG,2024,March,
XII - SOCCSKSARGEN,City of General Santos,KANGKONG,1 KG,2024,March,
XII - SOCCSKSARGEN,City of General Santos,MALUNGGAY,1 KG,2024,March,
XII - SOCCSKSARGEN,City of General Santos,"PECHAY, NATIVE",1 KG,2024,March,76.64
XIII - Caraga,Agusan del Norte,CABBAGE,1 KG,2024,March,78.75
XIII - Caraga,Agusan del Norte,ALUGBATI,1 KG,2024,March,
XIII - Caraga,Agusan del Norte,KANGKONG,1 KG,2024,March,
XIII - Caraga,Agusan del Norte,MALUNGGAY,1 KG,2024,March,
XIII - Caraga,Agusan del Norte,"PECHAY, NATIVE",1 KG,2024,March,103.75
XIII - Caraga,Agusan del Sur,CABBAGE,1 KG,2024,March,66.88
XIII - Caraga,Agusan del Sur,ALUGBATI,1 KG,2024,March,80.0
XIII - Caraga,Agusan del Sur,KANGKONG,1 KG,2024,March,
XIII - Caraga,Agusan del Sur,MALUNGGAY,1 KG,2024,March,
XIII - Caraga,Agusan del Sur,"PECHAY, NATIVE",1 KG,2024,March,87.5
XIII - Caraga,Dinagat Islands,CABBAGE,1 KG,2024,March,90.0
XIII - Caraga,Dinagat Islands,ALUGBATI,1 KG,2024,March,
XIII - Caraga,Dinagat Islands,KANGKONG,1 KG,2024,March,
XIII - Caraga,Dinagat Islands,MALUNGGAY,1 KG,2024,March,
XIII - Caraga,Dinagat Islands,"PECHAY, NATIVE",1 KG,2024,March,108.33
XIII - Caraga,Surigao del Norte,CABBAGE,1 KG,2024,March,93.75
XIII - Caraga,Surigao del Norte,ALUGBATI,1 KG,2024,March,
XIII - Caraga,Surigao del Norte,KANGKONG,1 KG,2024,March,
XIII - Caraga,Surigao del Norte,MALUNGGAY,1 KG,2024,March,
XIII - Caraga,Surigao del Norte,"PECHAY, NATIVE",1 KG,2024,March,116.25
XIII - Caraga,Surigao del Sur,CABBAGE,1 KG,2024,March,83.75
XIII - Caraga,Surigao del Sur,ALUGBATI,1 KG,2024,March,
XIII - Caraga,Surigao del Sur,KANGKONG,1 KG,2024,March,
XIII - Caraga,Surigao del Sur,MALUNGGAY,1 KG,2024,March,
XIII - Caraga,Surigao del Sur,"PECHAY, NATIVE",1 KG,2024,March,88.75
XIII - Caraga,City of Butuan,CABBAGE,1 KG,2024,March,97.92
XIII - Caraga,City of Butuan,ALUGBATI,1 KG,2024,March,
XIII - Caraga,City of Butuan,KANGKONG,1 KG,2024,March,
XIII - Caraga,City of Butuan,MALUNGGAY,1 KG,2024,March,
XIII - Caraga,City of Butuan,"PECHAY, NATIVE",1 KG,2024,March,131.08
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,CABBAGE,1 KG,2024,March,115.71
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,ALUGBATI,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,KANGKONG,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,MALUNGGAY,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Basilan,"PECHAY, NATIVE",1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,CABBAGE,1 KG,2024,March,63.25
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,ALUGBATI,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,KANGKONG,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,MALUNGGAY,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Lanao del Sur,"PECHAY, NATIVE",1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,CABBAGE,1 KG,2024,March,71.44
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,ALUGBATI,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,KANGKONG,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,MALUNGGAY,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Maguindanao,"PECHAY, NATIVE",1 KG,2024,March,47.92
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,CABBAGE,1 KG,2024,March,102.5
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,ALUGBATI,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,KANGKONG,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,MALUNGGAY,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Sulu,"PECHAY, NATIVE",1 KG,2024,March,61.38
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,CABBAGE,1 KG,2024,March,144.0
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,ALUGBATI,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,KANGKONG,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,MALUNGGAY,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,Tawi-Tawi,"PECHAY, NATIVE",1 KG,2024,March,96.21
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,CABBAGE,1 KG,2024,March,72.5
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,ALUGBATI,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,KANGKONG,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,MALUNGGAY,1 KG,2024,March,
BARMM - Bangsamoro Autonomous Region in Muslim Mindanao,City of Cotabato,"PECHAY, NATIVE",1 KG,2024,March,
CAR - Cordillera Administrative Region,Abra,CABBAGE,1 KG,2024,April,42.5
CAR - Cordillera Administrative Region,Abra,ALUGBATI,1 KG,2024,April,
CAR - Cordillera Administrative Region,Abra,KANGKONG,1 KG,2024,April,
CAR - Cordillera Administrative Region,Abra,MALUNGGAY,1 KG,2024,April,
CAR - Cordillera Administrative Region,Abra,"PECHAY, NATIVE",1 KG,2024,April,
CAR - Cordillera Administrative Region,Apayao,CABBAGE,1 KG,2024,April,41.25
CAR - Cordillera Administrative Region,Apayao,ALUGBATI,1 KG,2024,April,
CAR - Cordillera Administrative Region,Apayao,KANGKONG,1 KG,2024,April,
CAR - Cordillera Administrative Region,Apayao,MALUNGGAY,1 KG,2024,April,
CAR - Cordillera Administrative Region,Apayao,"PECHAY, NATIVE",1 KG,2024,April,
CAR - Cordillera Administrative Region,Benguet,CABBAGE,1 KG,2024,April,50.0
CAR - Cordillera Administrative Region,Benguet,ALUGBATI,1 KG,2024,April,
CAR - Cordillera Administrative Region,Benguet,KANGKONG,1 KG,2024,April,
CAR - Cordillera Administrative Region,Benguet,MALUNGGAY,1 KG,2024,April,
CAR - Cordillera Administrative Region,Benguet,"PECHAY, NATIVE",1 KG,2024,April,
CAR - Cordillera Administrative Region,Ifugao,CABBAGE,1 KG,2024,April,40.0
CAR - Cordillera Administrative Region,Ifugao,ALUGBATI,1 KG,2024,April,
CAR - Cordillera Administrative Region,Ifugao,KANGKONG,1 KG,2024,April,
CAR - Cordillera Administrative Region,Ifugao,MALUNGGAY,1 KG,2024,April,
CAR - Cordillera Administrative Region,Ifugao,"PECHAY, NATIVE",1 KG,2024,April,
CAR - Cordillera Administrative Region,Kalinga,CABBAGE,1 KG,2024,April,31.88
CAR - Cordillera Administrative Region,Kalinga,ALUGBATI,1 KG,2024,April,
CAR - Cordillera Administrative Region,Kalinga,KANGKONG,1 KG,2024,April,
CAR - Cordillera Administrative Region,Kalinga,MALUNGGAY,1 KG,2024,April,
CAR - Cordillera Administrative Region,Kalinga,"PECHAY, NATIVE",1 KG,2024,April,46.88
CAR - Cordillera Administrative Region,Mountain Province,CABBAGE,1 KG,2024,April,47.5
CAR - Cordillera Administrative Region,Mountain Province,ALUGBATI,1 KG,2024,April,
CAR - Cordillera Administrative Region,Mountain Province,KANGKONG,1 KG,2024,April,
CAR - Cordillera Administrative Region,Mountain Province,MALUNGGAY,1 KG,2024,April,
CAR - Cordillera Administrative Region,Mountain Province,"PECHAY, NATIVE",1 KG,2024,April,
CAR - Cordillera Administrative Region,City of Baguio,CABBAGE,1 KG,2024,April,61.71
CAR - Cordillera Administrative Region,City of Baguio,ALUGBATI,1 KG,2024,April,
CAR - Cordillera Administrative Region,City of Baguio,KANGKONG,1 KG,2024,April,
CAR - Cordillera Administrative Region,City of Baguio,MALUNGGAY,1 KG,2024,April,
CAR - Cordillera Administrative Region,City of Baguio,"PECHAY, NATIVE",1 KG,2024,April,
I - Ilocos Region,Ilocos Norte,CABBAGE,1 KG,2024,April,39.38
I - Ilocos Region,Ilocos Norte,ALUGBATI,1 KG,2024,April,
I - Ilocos Region,Ilocos Norte,KANGKONG,1 KG,2024,April,
I - Ilocos Region,Ilocos Norte,MALUNGGAY,1 KG,2024,April,
I - Ilocos Region,Ilocos Norte,"PECHAY, NATIVE",1 KG,2024,April,
I - Ilocos Region,Ilocos Sur,CABBAGE,1 KG,2024,April,45.63
I - Ilocos Region,Ilocos Sur,ALUGBATI,1 KG,2024,April,
I - Ilocos Region,Ilocos Sur,KANGKONG,1 KG,2024,April,
I - Ilocos Region,Ilocos Sur,MALUNGGAY,1 KG,2024,April,
I - Ilocos Region,Ilocos Sur,"PECHAY, NATIVE",1 KG,2024,April,
I - Ilocos Region,La Union,CABBAGE,1 KG,2024,April,42.5
I - Ilocos Region,La Union,ALUGBATI,1 KG,2024,April,
I - Ilocos Region,La Union,KANGKONG,1 KG,2024,April,
I - Ilocos Region,La Union,MALUNGGAY,1 KG,2024,April,
I - Ilocos Region,La Union,"PECHAY, NATIVE",1 KG,2024,April,
I - Ilocos Region,Pangasinan,CABBAGE,1 KG,2024,April,45.63
I - Ilocos Region,Pangasinan,ALUGBATI,1 KG,2024,April,
I - Ilocos Region,Pangasinan,KANGKONG,1 KG,2024,April,
I - Ilocos Region,Pangasinan,MALUNGGAY,1 KG,2024,April,
I - Ilocos Region,Pangasinan,"PECHAY, NATIVE",1 KG,2024,April,46.88
II - Cagayan Valley,Batanes,CABBAGE,1 KG,2024,April,56.25
II - Cagayan Valley,Batanes,ALUGBATI,1 KG,2024,April,
II - Cagayan Valley,Batanes,KANGKONG,1 KG,2024,April,
II - Cagayan Valley,Batanes,MALUNGGAY,1 KG,2024,April,
II - Cagayan Valley,Batanes,"PECHAY, NATIVE",1 KG,2024,April,
II - Cagayan Valley,Cagayan,CABBAGE,1 KG,2024,April,35.13
II - Cagayan Valley,Cagayan,ALUGBATI,1 KG,2024,April,
II - Cagayan Valley,Cagayan,KANGKONG,1 KG,2024,April,
II - Cagayan Valley,Cagayan,MALUNGGAY,1 KG,2024,April,
II - Cagayan Valley,Cagayan,"PECHAY, NATIVE",1 KG,2024,April,
II - Cagayan Valley,Isabela,CABBAGE,1 KG,2024,April,55.63
II - Cagayan Valley,Isabela,ALUGBATI,1 KG,2024,April,
II - Cagayan Valley,Isabela,KANGKONG,1 KG,2024,April,
II - Cagayan Valley,Isabela,MALUNGGAY,1 KG,2024,April,
II - Cagayan Valley,Isabela,"PECHAY, NATIVE",1 KG,2024,April,
II - Cagayan Valley,Nueva Vizcaya,CABBAGE,1 KG,2024,April,33.13
II - Cagayan Valley,Nueva Vizcaya,ALUGBATI,1 KG,2024,April,
II - Cagayan Valley,Nueva Vizcaya,KANGKONG,1 KG,2024,April,
II - Cagayan Valley,Nueva Vizcaya,MALUNGGAY,1 KG,2024,April,
II - Cagayan Valley,Nueva Vizcaya,"PECHAY, NATIVE",1 KG,2024,April,
II - Cagayan Valley,Quirino,CABBAGE,1 KG,2024,April,
II - Cagayan Valley,Quirino,ALUGBATI,1 KG,2024,April,
II - Cagayan Valley,Quirino,KANGKONG,1 KG,2024,April,
II - Cagayan Valley,Quirino,MALUNGGAY,1 KG,2024,April,
II - Cagayan Valley,Quirino,"PECHAY, NATIVE",1 KG,2024,April,73.75
III - Central Luzon,Aurora,CABBAGE,1 KG,2024,April,55.0
III - Central Luzon,Aurora,ALUGBATI,1 KG,2024,April,
III - Central Luzon,Aurora,KANGKONG,1 KG,2024,April,
III - Central Luzon,Aurora,MALUNGGAY,1 KG,2024,April,
III - Central Luzon,Aurora,"PECHAY, NATIVE",1 KG,2024,April,
III - Central Luzon,Bataan,CABBAGE,1 KG,2024,April,103.13
III - Central Luzon,Bataan,ALUGBATI,1 KG,2024,April,
III - Central Luzon,Bataan,KANGKONG,1 KG,2024,April,
III - Central Luzon,Bataan,MALUNGGAY,1 KG,2024,April,
III - Central Luzon,Bataan,"PECHAY, NATIVE",1 KG,2024,April,
III - Central Luzon,Bulacan,CABBAGE,1 KG,2024,April,56.5
III - Central Luzon,Bulacan,ALUGBATI,1 KG,2024,April,
III - Central Luzon,Bulacan,KANGKONG,1 KG,2024,April,
III - Central Luzon,Bulacan,MALUNGGAY,1 KG,2024,April,
III - Central Luzon,Bulacan,"PECHAY, NATIVE",1 KG,2024,April,70.0
III - Central Luzon,Nueva Ecija,CABBAGE,1 KG,2024,April,48.75
III - Central Luzon,Nueva Ecija,ALUGBATI,1 KG,2024,April,
III - Central Luzon,Nueva Ecija,KANGKONG,1 KG,2024,April,
III - Central Luzon,Nueva Ecija,MALUNGGAY,1 KG,2024,April,
III - Central Luzon,Nueva Ecija,"PECHAY, NATIVE",1 KG,2024,April,51.25
III - Central Luzon,Pampanga,CABBAGE,1 KG,2024,April,
III - Central Luzon,Pampanga,ALUGBATI,1 KG,2024,April,
III - Central Luzon,Pampanga,KANGKONG,1 KG,2024,April,
III - Central Luzon,Pampanga,MALUNGGAY,1 KG,2024,April,
III - Central Luzon,Pampanga,"PECHAY, NATIVE",1 KG,2024,April,61.88
III - Central Luzon,Tarlac,CABBAGE,1 KG,2024,April,66.88
III - Central Luzon,Tarlac,ALUGBATI,1 KG,2024,April,
III - Central Luzon,Tarlac,KANGKONG,1 KG,2024,April,
III - Central Luzon,Tarlac,MALUNGGAY,1 KG,2024,April,
III - Central Luzon,Tarlac,"PECHAY, NATIVE",1 KG,2024,April,95.5
III - Central Luzon,Zambales,CABBAGE,1 KG,2024,April,76.38
III - Central Luzon,Zambales,ALUGBATI,1 KG,2024,April,
III - Central Luzon,Zambales,KANGKONG,1 KG,2024,April,
III - Central Luzon,Zambales,MALUNGGAY,1 KG,2024,April,
III - Central Luzon,Zambales,"PECHAY, NATIVE",1 KG,2024,April,103.5
III - Central Luzon,City of Angeles,CABBAGE,1 KG,2024,April,
III - Central Luzon,City of Angeles,ALUGBATI,1 KG,2024,April,
III - Central Luzon,City of Angeles,KANGKONG,1 KG,2024,April,
III - Central Luzon,City of Angeles,MALUNGGAY,1 KG,2024,April,
III - Central Luzon,City of Angeles,"PECHAY, NATIVE",1 KG,2024,April,56.25
III - Central Luzon,City of Olongapo,CABBAGE,1 KG,2024,April,68.25
III - Central Luzon,City of Olongapo,ALUGBATI,1 KG,2024,April,
III - Central Luzon,City of Olongapo,KANGKONG,1 KG,2024,April,
III - Central Luzon,City of Olongapo,MALUNGGAY,1 KG,2024,April,
III - Central Luzon,City of Olongapo,"PECHAY, NATIVE",1 KG,2024,April,101.75
IV-A - CALABARZON,Batangas,CABBAGE,1 KG,2024,April,76.88
IV-A - CALABARZON,Batangas,ALUGBATI,1 KG,2024,April,
IV-A - CALABARZON,Batangas,KANGKONG,1 KG,2024,April,
IV-A - CALABARZON,Batangas,MALUNGGAY,1 KG,2024,April,
IV-A - CALABARZON,Batangas,"PECHAY, NATIVE",1 KG,2024,April,92.5
IV-A - CALABARZON,Cavite,CABBAGE,1 KG,2024,April,72.5
IV-A - CALABARZON,Cavite,ALUGBATI,1 KG,2024,April,
IV-A - CALABARZON,Cavite,KANGKONG,1 KG,2024,April,
IV-A - CALABARZON,Cavite,MALUNGGAY,1 KG,2024,April,
IV-A - CALABARZON,Cavite,"PECHAY, NATIVE",1 KG,2024,April,70.63
IV-A - CALABARZON,Laguna,CABBAGE,1 KG,2024,April,50.5
IV-A - CALABARZON,Laguna,ALUGBATI,1 KG,2024,April,
IV-A - CALABARZON,Laguna,KANGKONG,1 KG,2024,April,
IV-A - CALABARZON,Laguna,MALUNGGAY,1 KG,2024,April,
IV-A - CALABARZON,Laguna,"PECHAY, NATIVE",1 KG,2024,April,71.5
IV-A - CALABARZON,Quezon,CABBAGE,1 KG,2024,April,74.38
IV-A - CALABARZON,Quezon,ALUGBATI,1 KG,2024,April,
IV-A - CALABARZON,Quezon,KANGKONG,1 KG,2024,April,
IV-A - CALABARZON,Quezon,MALUNGGAY,1 KG,2024,April,
IV-A - CALABARZON,Quezon,"PECHAY, NATIVE",1 KG,2024,April,71.25
IV-A - CALABARZON,Rizal,CABBAGE,1 KG,2024,April,58.0
IV-A - CALABARZON,Rizal,ALUGBATI,1 KG,2024,April,
IV-A - CALABARZON,Rizal,KANGKONG,1 KG,2024,April,
IV-A - CALABARZON,Rizal,MALUNGGAY,1 KG,2024,April,
IV-A - CALABARZON,Rizal,"PECHAY, NATIVE",1 KG,2024,April,76.5
IV-A - CALABARZON,City of Lucena,CABBAGE,1 KG,2024,April,69.0
IV-A - CALABARZON,City of Lucena,ALUGBATI,1 KG,2024,April,
IV-A - CALABARZON,City of Lucena,KANGKONG,1 KG,2024,April,
IV-A - CALABARZON,City of Lucena,MALUNGGAY,1 KG,2024,April,
IV-A - CALABARZON,City of Lucena,"PECHAY, NATIVE",1 KG,2024,April,80.0
MIMAROPA Region,Marinduque,CABBAGE,1 KG,2024,April,67.5
MIMAROPA Region,Marinduque,ALUGBATI,1 KG,2024,April,
MIMAROPA Region,Marinduque,KANGKONG,1 KG,2024,April,
MIMAROPA Region,Marinduque,MALUNGGAY,1 KG,2024,April,
MIMAROPA Region,Marinduque,"PECHAY, NATIVE",1 KG,2024,April,
MIMAROPA Region,Occidental Mindoro,CABBAGE,1 KG,2024,April,85.0
MIMAROPA Region,Occidental Mindoro,ALUGBATI,1 KG,2024,April,
MIMAROPA Region,Occidental Mindoro,KANGKONG,1 KG,2024,April,
MIMAROPA Region,Occidental Mindoro,MALUNGGAY,1 KG,2024,April,
MIMAROPA Region,Occidental Mindoro,"PECHAY, NATIVE",1 KG,2024,April,
MIMAROPA Region,Oriental Mindoro,CABBAGE,1 KG,2024,April,83.5
MIMAROPA Region,Oriental Mindoro,ALUGBATI,1 KG,2024,April,
MIMAROPA Region,Oriental Mindoro,KANGKONG,1 KG,2024,April,
MIMAROPA Region,Oriental Mindoro,MALUNGGAY,1 KG,2024,April,
MIMAROPA Region,Oriental Mindoro,"PECHAY, NATIVE",1 KG,2024,April,
MIMAROPA Region,Palawan,CABBAGE,1 KG,2024,April,111.88
MIMAROPA Region,Palawan,ALUGBATI,1 KG,2024,April,
MIMAROPA Region,Palawan,KANGKONG,1 KG,2024,April,
MIMAROPA Region,Palawan,MALUNGGAY,1 KG,2024,April,
MIMAROPA Region,Palawan,"PECHAY, NATIVE",1 KG,2024,April,
MIMAROPA Region,Romblon,CABBAGE,1 KG,2024,April,123.75
MIMAROPA Region,Romblon,ALUGBATI,1 KG,2024,April,
MIMAROPA Region,Romblon,KANGKONG,1 KG,2024,April,
MIMAROPA Region,Romblon,MALUNGGAY,1 KG,2024,April,
MIMAROPA Region,Romblon,"PECHAY, NATIVE",1 KG,2024,April,
MIMAROPA Region,City of Puerto Princesa,CABBAGE,1 KG,2024,April,112.42
MIMAROPA Region,City of Puerto Princesa,ALUGBATI,1 KG,2024,April,
MIMAROPA Region,City of Puerto Princesa,KANGKONG,1 KG,2024,April,
MIMAROPA Region,City of Puerto Princesa,MALUNGGAY,1 KG,2024,April,
MIMAROPA Region,City of Puerto Princesa,"PECHAY, NATIVE",1 KG,2024,April,
V - Bicol Region,Albay,CABBAGE,1 KG,2024,April,80.63
V - Bicol Region,Albay,ALUGBATI,1 KG,2024,April,
V - Bicol Region,Albay,KANGKONG,1 KG,2024,April,
V - Bicol Region,Albay,MALUNGGAY,1 KG,2024,April,
V - Bicol Region,Albay,"PECHAY, NATIVE",1 KG,2024,April,
V - Bicol Region,Camarines Norte,CABBAGE,1 KG,2024,April,99.38
V - Bicol Region,Camarines Norte,ALUGBATI,1 KG,2024,April,
V - Bicol Region,Camarines Norte,KANGKONG,1 KG,2024,April,37.0
V - Bicol Region,Camarines Norte,MALUNGGAY,1 KG,2024,April,
V - Bicol Region,Camarines Norte,"PECHAY, NATIVE",1 KG,2024,April,99.86
V - Bicol Region,Camarines Sur,CABBAGE,1 KG,2024,April,
V - Bicol Region,Camarines Sur,ALUGBATI,1 KG,2024,April,
V - Bicol Region,Camarines Sur,KANGKONG,1 KG,2024,April,
V - Bicol Region,Camarines Sur,MALUNGGAY,1 KG,2024,April,
V - Bicol Region,Camarines Sur,"PECHAY, NATIVE",1 KG,2024,April,94.38
V - Bicol Region,Catanduanes,CABBAGE,1 KG,2024,April,65.0
V - Bicol Region,Catanduanes,ALUGBATI,1 KG,2024,April,
V - Bicol Region,Catanduanes,KANGKONG,1 KG,2024,April,
V - Bicol Region,Catanduanes,MALUNGGAY,1 KG,2024,April,
V - Bicol Region,Catanduanes,"PECHAY, NATIVE",1 KG,2024,April,
V - Bicol Region,Masbate,CABBAGE,1 KG,2024,April,107.5
V - Bicol Region,Masbate,ALUGBATI,1 KG,2024,April,
V - Bicol Region,Masbate,KANGKONG,1 KG,2024,April,
V - Bicol Region,Masbate,MALUNGGAY,1 KG,2024,April,
V - Bicol Region,Masbate,"PECHAY, NATIVE",1 KG,2024,April,
V - Bicol Region,Sorsogon,CABBAGE,1 KG,2024,April,93.75
V - Bicol Region,Sorsogon,ALUGBATI,1 KG,2024,April,
V - Bicol Region,Sorsogon,KANGKONG,1 KG,2024,April,
V - Bicol Region,Sorsogon,MALUNGGAY,1 KG,2024,April,
V - Bicol Region,Sorsogon,"PECHAY, NATIVE",1 KG,2024,April,
VI - Western Visayas,Aklan,CABBAGE,1 KG,2024,April,
VI - Western Visayas,Aklan,ALUGBATI,1 KG,2024,April,
VI - Western Visayas,Aklan,KANGKONG,1 KG,2024,April,
VI - Western Visayas,Aklan,MALUNGGAY,1 KG,2024,April,
VI - Western Visayas,Aklan,"PECHAY, NATIVE",1 KG,2024,April,
VI - Western Visayas,Antique,CABBAGE,1 KG,2024,April,
VI - Western Visayas,Antique,ALUGBATI,1 KG,2024,April,
VI - Western Visayas,Antique,KANGKONG,1 KG,2024,April,
VI - Western Visayas,Antique,MALUNGGAY,1 KG,2024,April,
VI - Western Visayas,Antique,"PECHAY, NATIVE",1 KG,2024,April,
VI - Western Visayas,Capiz,CABBAGE,1 KG,2024,April,120.0
VI - Western Visayas,Capiz,ALUGBATI,1 KG,2024,April,
VI - Western Visayas,Capiz,KANGKONG,1 KG,2024,April,
VI - Western Visayas,Capiz,MALUNGGAY,1 KG,2024,April,
VI - Western Visayas,Capiz,"PECHAY, NATIVE",1 KG,2024,April,
VI - Western Visayas,Guimaras,CABBAGE,1 KG,2024,April,76.67
VI - Western Visayas,Guimaras,ALUGBATI,1 KG,2024,April,
VI - Western Visayas,Guimaras,KANGKONG,1 KG,2024,April,40.0
VI - Western Visayas,Guimaras,MALUNGGAY,1 KG,2024,April,
VI - Western Visayas,Guimaras,"PECHAY, NATIVE",1 KG,2024,April,91.67
VI - Western Visayas,Iloilo,CABBAGE,1 KG,2024,April,
VI - Western Visayas,Iloilo,ALUGBATI,1 KG,2024,April,
VI - Western Visayas,Iloilo,KANGKONG,1 KG,2024,April,
